Timestamp,Endpoint,Allocated Memory (bytes),Total Allocated Memory (bytes),System Memory (bytes),Garbage Collections,Elapsed Time,CPU Usage (%),Memory Usage (KB)
2025-02-25T22:29:33+05:30,/item/last,2456896,2456896,11292672,0,1.1269ms,0.00,20211768.00
2025-02-25T22:29:33+05:30,/item/last,2464072,2464072,11292672,0,503.9µs,0.00,20211744.00
2025-02-25T22:29:33+05:30,/item/last,2476520,2476520,11292672,0,0s,50.00,20211800.00
2025-02-25T22:29:33+05:30,/item/last,2488392,2488392,11292672,0,643.9µs,50.00,20211744.00
2025-02-25T22:29:33+05:30,/item/last,2500264,2500264,11292672,0,588µs,25.00,20211668.00
2025-02-25T22:29:33+05:30,/item/last,2512136,2512136,11292672,0,0s,50.00,20211632.00
2025-02-25T22:29:33+05:30,/item/last,2524008,2524008,11292672,0,0s,0.00,20211632.00
2025-02-25T22:29:33+05:30,/item/last,2535864,2535864,11292672,0,630.4µs,25.00,20211692.00
2025-02-25T22:29:33+05:30,/item/last,2547736,2547736,11292672,0,630.5µs,75.00,20211692.00
2025-02-25T22:29:33+05:30,/item/last,2559608,2559608,11292672,0,0s,100.00,20211588.00
2025-02-25T22:29:33+05:30,/item/last,2571480,2571480,11292672,0,673.7µs,0.00,20211608.00
2025-02-25T22:29:33+05:30,/item/last,2583336,2583336,11292672,0,0s,25.00,20211612.00
2025-02-25T22:29:33+05:30,/item/last,2595816,2595816,11292672,0,0s,0.00,20211612.00
2025-02-25T22:29:33+05:30,/item/last,2607672,2607672,11292672,0,0s,25.00,20211568.00
2025-02-25T22:29:33+05:30,/item/last,2619528,2619528,11292672,0,3.0406ms,100.00,20206172.00
2025-02-25T22:29:33+05:30,/item/last,2631384,2631384,11292672,0,0s,0.00,20212032.00
2025-02-25T22:29:33+05:30,/item/last,2643224,2643224,11292672,0,0s,50.00,20208216.00
2025-02-25T22:29:33+05:30,/item/last,2655096,2655096,11292672,0,0s,0.00,20204708.00
2025-02-25T22:29:33+05:30,/item/last,2666952,2666952,11292672,0,508.4µs,100.00,20204708.00
2025-02-25T22:29:33+05:30,/item/last,2678824,2678824,11292672,0,0s,50.00,20210304.00
2025-02-25T22:29:33+05:30,/item/last,2690696,2690696,11292672,0,616.1µs,0.00,20209388.00
2025-02-25T22:29:33+05:30,/item/last,2702552,2702552,11292672,0,0s,75.00,20210108.00
2025-02-25T22:29:33+05:30,/item/last,2714424,2714424,11292672,0,0s,100.00,20204928.00
2025-02-25T22:29:33+05:30,/item/last,2726280,2726280,11292672,0,0s,100.00,20204936.00
2025-02-25T22:29:33+05:30,/item/last,2739728,2739728,11292672,0,1.4169ms,100.00,20204000.00
2025-02-25T22:29:33+05:30,/item/last,2750280,2750280,11292672,0,840µs,0.00,20204000.00
2025-02-25T22:29:33+05:30,/item/last,2762136,2762136,11292672,0,0s,100.00,20201952.00
2025-02-25T22:29:33+05:30,/item/last,2774008,2774008,11292672,0,0s,100.00,20195820.00
2025-02-25T22:29:33+05:30,/item/last,2785864,2785864,11292672,0,0s,0.00,20196568.00
2025-02-25T22:29:33+05:30,/item/last,2797704,2797704,11292672,0,0s,75.00,20193492.00
2025-02-25T22:29:33+05:30,/item/last,2809480,2809480,11292672,0,0s,100.00,20191444.00
2025-02-25T22:29:33+05:30,/item/last,2821256,2821256,11292672,0,504µs,100.00,20187292.00
2025-02-25T22:29:33+05:30,/item/last,2833128,2833128,11292672,0,1ms,0.00,20186272.00
2025-02-25T22:29:33+05:30,/item/last,2844968,2844968,11292672,0,70.7µs,100.00,20184228.00
2025-02-25T22:29:33+05:30,/item/last,2856744,2856744,11292672,0,0s,0.00,20182180.00
2025-02-25T22:29:33+05:30,/item/last,2868584,2868584,11292672,0,0s,75.00,20180132.00
2025-02-25T22:29:33+05:30,/item/last,2880440,2880440,11292672,0,1.5055ms,100.00,20178084.00
2025-02-25T22:29:33+05:30,/item/last,2892216,2892216,11292672,0,0s,0.00,20178720.00
2025-02-25T22:29:33+05:30,/item/last,2904056,2904056,11292672,0,857.1µs,75.00,20175700.00
2025-02-25T22:29:33+05:30,/item/last,2915928,2915928,11292672,0,0s,0.00,20175708.00
2025-02-25T22:29:33+05:30,/item/last,2927688,2927688,11292672,0,0s,100.00,20166964.00
2025-02-25T22:29:33+05:30,/item/last,2938872,2938872,11292672,0,999.2µs,100.00,20164916.00
2025-02-25T22:29:33+05:30,/item/last,2950728,2950728,11292672,0,0s,100.00,20161856.00
2025-02-25T22:29:33+05:30,/item/last,2963272,2963272,11292672,0,0s,100.00,20153684.00
2025-02-25T22:29:33+05:30,/item/last,2978752,2978752,11292672,0,5.522ms,100.00,20150832.00
2025-02-25T22:29:33+05:30,/item/last,2989936,2989936,11292672,0,0s,100.00,20144692.00
2025-02-25T22:29:33+05:30,/item/last,2998088,2998088,11292672,0,0s,100.00,20138460.00
2025-02-25T22:29:33+05:30,/item/last,3009960,3009960,11292672,0,0s,100.00,20135456.00
2025-02-25T22:29:33+05:30,/item/last,3021736,3021736,11292672,0,0s,100.00,20134204.00
2025-02-25T22:29:34+05:30,/item/last,3037176,3037176,11292672,0,0s,100.00,20133180.00
2025-02-25T22:29:34+05:30,/item/last,3053880,3053880,11292672,0,0s,0.00,20133192.00
2025-02-25T22:29:34+05:30,/item/last,3062112,3062112,11292672,0,0s,0.00,20133196.00
2025-02-25T22:29:34+05:30,/item/last,3082600,3082600,11292672,0,0s,0.00,20132208.00
2025-02-25T22:29:34+05:30,/item/last,3094760,3094760,11292672,0,0s,50.00,20130108.00
2025-02-25T22:29:34+05:30,/item/last,3102760,3102760,11292672,0,0s,0.00,20130100.00
2025-02-25T22:29:34+05:30,/item/last,3114616,3114616,11292672,0,605.6µs,0.00,20128052.00
2025-02-25T22:29:34+05:30,/item/last,3126472,3126472,11292672,0,0s,50.00,20124936.00
2025-02-25T22:29:34+05:30,/item/last,3138344,3138344,11292672,0,503.5µs,100.00,20124956.00
2025-02-25T22:29:34+05:30,/item/last,3150216,3150216,11292672,0,573.6µs,0.00,20124956.00
2025-02-25T22:29:34+05:30,/item/last,3162072,3162072,11292672,0,503.3µs,75.00,20124956.00
2025-02-25T22:29:34+05:30,/item/last,3173928,3173928,11292672,0,0s,100.00,20124940.00
2025-02-25T22:29:34+05:30,/item/last,3185800,3185800,11292672,0,630.6µs,0.00,20124940.00
2025-02-25T22:29:34+05:30,/item/last,3197656,3197656,11292672,0,569.9µs,25.00,20124892.00
2025-02-25T22:29:34+05:30,/item/last,3209528,3209528,11292672,0,578.4µs,0.00,20122896.00
2025-02-25T22:29:34+05:30,/item/last,3221384,3221384,11292672,0,156.3µs,75.00,20119848.00
2025-02-25T22:29:34+05:30,/item/last,3233256,3233256,11292672,0,530µs,50.00,20117832.00
2025-02-25T22:29:34+05:30,/item/last,3245128,3245128,11292672,0,0s,0.00,20114760.00
2025-02-25T22:29:34+05:30,/item/last,3256968,3256968,11292672,0,524.7µs,25.00,20112668.00
2025-02-25T22:29:34+05:30,/item/last,3268840,3268840,11292672,0,0s,75.00,20110560.00
2025-02-25T22:29:34+05:30,/item/last,3281536,3281536,11358208,0,0s,25.00,20106060.00
2025-02-25T22:29:34+05:30,/item/last,853656,3296576,11882496,1,0s,0.00,20105276.00
2025-02-25T22:29:34+05:30,/item/last,865864,3308784,11882496,1,0s,100.00,20103044.00
2025-02-25T22:29:34+05:30,/item/last,877816,3320736,11882496,1,502.7µs,0.00,20100164.00
2025-02-25T22:29:34+05:30,/item/last,889672,3332592,11882496,1,681.2µs,25.00,20099388.00
2025-02-25T22:29:34+05:30,/item/last,901544,3344464,11882496,1,635.6µs,0.00,20099384.00
2025-02-25T22:29:34+05:30,/item/last,913400,3356320,11882496,1,524µs,50.00,20099308.00
2025-02-25T22:29:34+05:30,/item/last,925272,3368192,11882496,1,620.8µs,25.00,20099316.00
2025-02-25T22:29:34+05:30,/item/last,937128,3380048,11882496,1,588.9µs,0.00,20098252.00
2025-02-25T22:29:34+05:30,/item/last,949512,3392432,11882496,1,644.5µs,50.00,20098284.00
2025-02-25T22:29:34+05:30,/item/last,961384,3404304,11882496,1,515.3µs,75.00,20098284.00
2025-02-25T22:29:34+05:30,/item/last,973240,3416160,11882496,1,615.7µs,0.00,20098264.00
2025-02-25T22:29:34+05:30,/item/last,985448,3428368,11882496,1,0s,25.00,20098264.00
2025-02-25T22:29:34+05:30,/item/last,997496,3440416,11882496,1,508.7µs,0.00,20098260.00
2025-02-25T22:29:34+05:30,/item/last,1009352,3452272,11882496,1,0s,50.00,20098256.00
2025-02-25T22:29:34+05:30,/item/last,1021272,3464192,11882496,1,0s,100.00,20096200.00
2025-02-25T22:29:34+05:30,/item/last,1033144,3476064,11882496,1,0s,0.00,20096184.00
2025-02-25T22:29:34+05:30,/item/last,1045000,3487920,11882496,1,515.1µs,25.00,20096152.00
2025-02-25T22:29:34+05:30,/item/last,1056872,3499792,11882496,1,505µs,25.00,20096152.00
2025-02-25T22:29:34+05:30,/item/last,1068744,3511664,11882496,1,588.3µs,50.00,20095896.00
2025-02-25T22:29:34+05:30,/item/last,1080600,3523520,11882496,1,0s,0.00,20095884.00
2025-02-25T22:29:34+05:30,/item/last,1092456,3535376,11882496,1,11.7µs,100.00,20095864.00
2025-02-25T22:29:34+05:30,/item/last,1104328,3547248,11882496,1,634.8µs,0.00,20095864.00
2025-02-25T22:29:34+05:30,/item/last,1116184,3559104,11882496,1,0s,25.00,20095848.00
2025-02-25T22:29:34+05:30,/item/last,1128056,3570976,11882496,1,0s,0.00,20095840.00
2025-02-25T22:29:34+05:30,/item/last,1139912,3582832,11882496,1,605.7µs,100.00,20095824.00
2025-02-25T22:29:34+05:30,/item/last,1151784,3594704,11882496,1,606.2µs,25.00,20095804.00
2025-02-25T22:29:34+05:30,/item/last,1163640,3606560,11882496,1,0s,0.00,20095792.00
2025-02-25T22:29:34+05:30,/item/last,1175496,3618416,11882496,1,646.3µs,75.00,20095752.00
2025-02-25T22:29:34+05:30,/item/last,1187368,3630288,11882496,1,595.9µs,50.00,20095732.00
2025-02-25T22:29:34+05:30,/item/last,1199240,3642160,11882496,1,623.3µs,0.00,20095692.00
2025-02-25T22:29:34+05:30,/item/last,1211080,3654000,11882496,1,22.1µs,25.00,20095708.00
2025-02-25T22:29:34+05:30,/item/last,1222952,3665872,11882496,1,660.3µs,75.00,20095716.00
2025-02-25T22:29:34+05:30,/item/last,1234824,3677744,11882496,1,0s,0.00,20095732.00
2025-02-25T22:29:34+05:30,/item/last,1246664,3689584,11882496,1,0s,25.00,20095712.00
2025-02-25T22:29:34+05:30,/item/last,1258536,3701456,11882496,1,656.7µs,0.00,20095728.00
2025-02-25T22:29:34+05:30,/item/last,1270392,3713312,11882496,1,0s,50.00,20095560.00
2025-02-25T22:29:34+05:30,/item/last,1282264,3725184,11882496,1,0s,50.00,20095560.00
2025-02-25T22:29:34+05:30,/item/last,1294136,3737056,11882496,1,13.1µs,0.00,20095544.00
2025-02-25T22:29:34+05:30,/item/last,1309600,3752520,11882496,1,112µs,100.00,20095548.00
2025-02-25T22:29:34+05:30,/item/last,1317832,3760752,11882496,1,0s,0.00,20095552.00
2025-02-25T22:29:34+05:30,/item/last,1329592,3772512,11882496,1,662.6µs,100.00,20095496.00
2025-02-25T22:29:34+05:30,/item/last,1345376,3788296,11882496,1,0s,50.00,20095488.00
2025-02-25T22:29:34+05:30,/item/last,1353304,3796224,11882496,1,504.2µs,0.00,20095488.00
2025-02-25T22:29:34+05:30,/item/last,1365080,3808000,11882496,1,0s,50.00,20095452.00
2025-02-25T22:29:34+05:30,/item/last,1376936,3819856,11882496,1,0s,100.00,20085464.00
2025-02-25T22:29:34+05:30,/item/last,1388792,3831712,11882496,1,642.6µs,0.00,20085396.00
2025-02-25T22:29:34+05:30,/item/last,1400648,3843568,11882496,1,613.7µs,0.00,20085324.00
2025-02-25T22:29:34+05:30,/item/last,1416112,3859032,11882496,1,503.6µs,75.00,20084152.00
2025-02-25T22:29:34+05:30,/item/last,1424344,3867264,11882496,1,725.6µs,0.00,20084068.00
2025-02-25T22:29:34+05:30,/item/last,1436184,3879104,11882496,1,515.9µs,50.00,20093424.00
2025-02-25T22:29:34+05:30,/item/last,1448040,3890960,11882496,1,0s,100.00,20093316.00
2025-02-25T22:29:34+05:30,/item/last,1465376,3908296,11882496,1,922.4µs,75.00,20093012.00
2025-02-25T22:29:34+05:30,/item/last,1474776,3917696,11882496,1,476.6µs,0.00,20092980.00
2025-02-25T22:29:34+05:30,/item/last,1482952,3925872,11882496,1,0s,0.00,20092956.00
2025-02-25T22:29:34+05:30,/item/last,1495384,3938304,11882496,1,0s,50.00,20092840.00
2025-02-25T22:29:34+05:30,/item/last,1507256,3950176,11882496,1,504.2µs,100.00,20092744.00
2025-02-25T22:29:34+05:30,/item/last,1519112,3962032,11882496,1,0s,0.00,20092640.00
2025-02-25T22:29:34+05:30,/item/last,1530968,3973888,11882496,1,548.9µs,50.00,20092208.00
2025-02-25T22:29:34+05:30,/item/last,1542824,3985744,11882496,1,0s,100.00,20092072.00
2025-02-25T22:29:34+05:30,/item/last,1554696,3997616,11882496,1,615µs,0.00,20091956.00
2025-02-25T22:29:34+05:30,/item/last,1566552,4009472,11882496,1,607.7µs,25.00,20091840.00
2025-02-25T22:29:34+05:30,/item/last,1578424,4021344,11882496,1,611.7µs,100.00,20091704.00
2025-02-25T22:29:34+05:30,/item/last,1590296,4033216,11882496,1,639.5µs,0.00,20091720.00
2025-02-25T22:29:34+05:30,/item/last,1602152,4045072,11882496,1,625µs,75.00,20091628.00
2025-02-25T22:29:34+05:30,/item/last,1614008,4056928,11882496,1,1.1303ms,100.00,20091464.00
2025-02-25T22:29:34+05:30,/item/last,1625880,4068800,11882496,1,0s,0.00,20091432.00
2025-02-25T22:29:34+05:30,/item/last,1637736,4080656,11882496,1,625.2µs,25.00,20091380.00
2025-02-25T22:29:34+05:30,/item/last,1649608,4092528,11882496,1,641.7µs,0.00,20091300.00
2025-02-25T22:29:34+05:30,/item/last,1661448,4104368,11882496,1,327µs,25.00,20091172.00
2025-02-25T22:29:34+05:30,/item/last,1673320,4116240,11882496,1,523.5µs,100.00,20091124.00
2025-02-25T22:29:34+05:30,/item/last,1685096,4128016,11882496,1,0s,0.00,20091080.00
2025-02-25T22:29:34+05:30,/item/last,1696936,4139856,11882496,1,0s,25.00,20090972.00
2025-02-25T22:29:34+05:30,/item/last,1708808,4151728,11882496,1,0s,100.00,20090876.00
2025-02-25T22:29:34+05:30,/item/last,1720680,4163600,11882496,1,0s,0.00,20090828.00
2025-02-25T22:29:34+05:30,/item/last,1732440,4175360,11882496,1,10.4µs,0.00,20090752.00
2025-02-25T22:29:34+05:30,/item/last,1744296,4187216,11882496,1,628.8µs,0.00,20090656.00
2025-02-25T22:29:34+05:30,/item/last,1756152,4199072,11882496,1,209.2µs,100.00,20090592.00
2025-02-25T22:29:34+05:30,/item/last,1768024,4210944,11882496,1,0s,25.00,20090496.00
2025-02-25T22:29:34+05:30,/item/last,1779896,4222816,11882496,1,601µs,25.00,20090400.00
2025-02-25T22:29:34+05:30,/item/last,1791768,4234688,11882496,1,377.2µs,0.00,20090404.00
2025-02-25T22:29:34+05:30,/item/last,1803624,4246544,11882496,1,0s,75.00,20090316.00
2025-02-25T22:29:34+05:30,/item/last,1815544,4258464,11882496,1,0s,0.00,20090320.00
2025-02-25T22:29:34+05:30,/item/last,1827400,4270320,11882496,1,0s,25.00,20090248.00
2025-02-25T22:29:34+05:30,/item/last,1839272,4282192,11882496,1,0s,0.00,20090128.00
2025-02-25T22:29:35+05:30,/item/last,1851128,4294048,11882496,1,694.4µs,50.00,20090104.00
2025-02-25T22:29:35+05:30,/item/last,1863000,4305920,11882496,1,29.3µs,25.00,20086548.00
2025-02-25T22:29:35+05:30,/item/last,1874856,4317776,11882496,1,0s,0.00,20086388.00
2025-02-25T22:29:35+05:30,/item/last,1886712,4329632,11882496,1,640.3µs,50.00,20086256.00
2025-02-25T22:29:35+05:30,/item/last,1898584,4341504,11882496,1,663.5µs,0.00,20086184.00
2025-02-25T22:29:35+05:30,/item/last,1910440,4353360,11882496,1,0s,25.00,20086112.00
2025-02-25T22:29:35+05:30,/item/last,1922312,4365232,11882496,1,562.4µs,0.00,20086032.00
2025-02-25T22:29:35+05:30,/item/last,1934168,4377088,11882496,1,0s,75.00,20085924.00
2025-02-25T22:29:35+05:30,/item/last,1946040,4388960,11882496,1,0s,0.00,20085860.00
2025-02-25T22:29:35+05:30,/item/last,1957880,4400800,11882496,1,0s,25.00,20085780.00
2025-02-25T22:29:35+05:30,/item/last,1969736,4412656,11882496,1,0s,0.00,20085672.00
2025-02-25T22:29:35+05:30,/item/last,1981592,4424512,11882496,1,0s,75.00,20085584.00
2025-02-25T22:29:35+05:30,/item/last,1993464,4436384,11882496,1,0s,25.00,20085432.00
2025-02-25T22:29:35+05:30,/item/last,2005336,4448256,11882496,1,0s,75.00,20085380.00
2025-02-25T22:29:35+05:30,/item/last,2017208,4460128,11882496,1,0s,0.00,20085304.00
2025-02-25T22:29:35+05:30,/item/last,2028968,4471888,11882496,1,673.7µs,25.00,20085240.00
2025-02-25T22:29:35+05:30,/item/last,2040840,4483760,11882496,1,516µs,75.00,20085120.00
2025-02-25T22:29:35+05:30,/item/last,2052712,4495632,11882496,1,0s,0.00,20085036.00
2025-02-25T22:29:35+05:30,/item/last,2064568,4507488,11882496,1,626µs,25.00,20085016.00
2025-02-25T22:29:35+05:30,/item/last,2076440,4519360,11882496,1,0s,0.00,20084892.00
2025-02-25T22:29:35+05:30,/item/last,2088296,4531216,11882496,1,21.2µs,25.00,20084800.00
2025-02-25T22:29:35+05:30,/item/last,2100168,4543088,11882496,1,591.1µs,50.00,20084724.00
2025-02-25T22:29:35+05:30,/item/last,2112024,4554944,11882496,1,0s,0.00,20084652.00
2025-02-25T22:29:35+05:30,/item/last,2123864,4566784,11882496,1,0s,75.00,20084528.00
2025-02-25T22:29:35+05:30,/item/last,2135720,4578640,11882496,1,0s,100.00,20084480.00
2025-02-25T22:29:35+05:30,/item/last,2147576,4590496,11882496,1,399µs,100.00,20084420.00
2025-02-25T22:29:35+05:30,/item/last,2159432,4602352,11882496,1,0s,0.00,20084384.00
2025-02-25T22:29:35+05:30,/item/last,2171288,4614208,11882496,1,14.7µs,100.00,20084284.00
2025-02-25T22:29:35+05:30,/item/last,2183144,4626064,11882496,1,0s,0.00,20084172.00
2025-02-25T22:29:35+05:30,/item/last,2195000,4637920,11882496,1,523.7µs,100.00,20084152.00
2025-02-25T22:29:35+05:30,/item/last,2206872,4649792,11882496,1,601.9µs,100.00,20084048.00
2025-02-25T22:29:35+05:30,/item/last,2218728,4661648,11882496,1,504.5µs,0.00,20083148.00
2025-02-25T22:29:35+05:30,/item/last,2230584,4673504,11882496,1,566.1µs,100.00,20083080.00
2025-02-25T22:29:35+05:30,/item/last,2242456,4685376,11882496,1,584.3µs,0.00,20082988.00
2025-02-25T22:29:35+05:30,/item/last,2254296,4697216,11882496,1,0s,50.00,20082816.00
2025-02-25T22:29:35+05:30,/item/last,2266168,4709088,11882496,1,579.3µs,25.00,20082812.00
2025-02-25T22:29:35+05:30,/item/last,2278040,4720960,11882496,1,602.9µs,0.00,20082736.00
2025-02-25T22:29:35+05:30,/item/last,2289896,4732816,11882496,1,645.1µs,12.50,20082688.00
2025-02-25T22:29:35+05:30,/item/last,2301752,4744672,11882496,1,10.9µs,0.00,20082544.00
2025-02-25T22:29:35+05:30,/item/last,2313608,4756528,11882496,1,0s,25.00,20082488.00
2025-02-25T22:29:35+05:30,/item/last,2325480,4768400,11882496,1,623.2µs,25.00,20082416.00
2025-02-25T22:29:35+05:30,/item/last,2337336,4780256,11882496,1,0s,0.00,20082276.00
2025-02-25T22:29:35+05:30,/item/last,2349192,4792112,11882496,1,540.7µs,75.00,20082228.00
2025-02-25T22:29:35+05:30,/item/last,2361064,4803984,11882496,1,517.3µs,0.00,20082092.00
2025-02-25T22:29:35+05:30,/item/last,2372920,4815840,11882496,1,21.9µs,0.00,20082044.00
2025-02-25T22:29:35+05:30,/item/last,2384776,4827696,11882496,1,0s,50.00,20082068.00
2025-02-25T22:29:35+05:30,/item/last,2396648,4839568,11882496,1,0s,25.00,20082024.00
2025-02-25T22:29:35+05:30,/item/last,2408520,4851440,11882496,1,525.3µs,100.00,20081676.00
2025-02-25T22:29:35+05:30,/item/last,2420392,4863312,11882496,1,0s,0.00,20081592.00
2025-02-25T22:29:35+05:30,/item/last,2432232,4875152,11882496,1,0s,0.00,20081472.00
2025-02-25T22:29:35+05:30,/item/last,2444088,4887008,11882496,1,625.4µs,25.00,20081344.00
2025-02-25T22:29:35+05:30,/item/last,2459544,4902464,11882496,1,85.9µs,75.00,20081312.00
2025-02-25T22:29:35+05:30,/item/last,2467816,4910736,11882496,1,503.6µs,0.00,20081312.00
2025-02-25T22:29:35+05:30,/item/last,2479672,4922592,11882496,1,546.5µs,0.00,20081256.00
2025-02-25T22:29:35+05:30,/item/last,2491528,4934448,11882496,1,41.8µs,25.00,20081236.00
2025-02-25T22:29:35+05:30,/item/last,2503400,4946320,11882496,1,0s,0.00,20081100.00
2025-02-25T22:29:35+05:30,/item/last,2515256,4958176,11882496,1,0s,100.00,20081100.00
2025-02-25T22:29:35+05:30,/item/last,2527128,4970048,11882496,1,0s,0.00,20081076.00
2025-02-25T22:29:35+05:30,/item/last,2538984,4981904,11882496,1,0s,50.00,20081032.00
2025-02-25T22:29:35+05:30,/item/last,2550856,4993776,11882496,1,0s,0.00,20080940.00
2025-02-25T22:29:35+05:30,/item/last,2562712,5005632,11882496,1,14.3µs,25.00,20080892.00
2025-02-25T22:29:35+05:30,/item/last,2574584,5017504,11882496,1,0s,25.00,20080868.00
2025-02-25T22:29:35+05:30,/item/last,2586456,5029376,11882496,1,502.1µs,0.00,20079772.00
2025-02-25T22:29:35+05:30,/item/last,2598312,5041232,11882496,1,621.7µs,100.00,20079452.00
2025-02-25T22:29:35+05:30,/item/last,2610184,5053104,11882496,1,617.8µs,100.00,20079348.00
2025-02-25T22:29:35+05:30,/item/last,2622056,5064976,11882496,1,623µs,0.00,20079264.00
2025-02-25T22:29:35+05:30,/item/last,2633896,5076816,11882496,1,0s,25.00,20088532.00
2025-02-25T22:29:35+05:30,/item/last,2645752,5088672,11882496,1,0s,50.00,20088408.00
2025-02-25T22:29:35+05:30,/item/last,2657608,5100528,11882496,1,504.2µs,100.00,20088368.00
2025-02-25T22:29:35+05:30,/item/last,2669480,5112400,11882496,1,617.2µs,25.00,20088260.00
2025-02-25T22:29:35+05:30,/item/last,2681336,5124256,11882496,1,0s,0.00,20088212.00
2025-02-25T22:29:35+05:30,/item/last,2693192,5136112,11882496,1,0s,50.00,20088156.00
2025-02-25T22:29:35+05:30,/item/last,2705064,5147984,11882496,1,513.4µs,25.00,20088044.00
2025-02-25T22:29:35+05:30,/item/last,2716936,5159856,11882496,1,0s,25.00,20087952.00
2025-02-25T22:29:35+05:30,/item/last,2728808,5171728,11882496,1,622.8µs,0.00,20087800.00
2025-02-25T22:29:35+05:30,/item/last,2740664,5183584,11882496,1,1.0642ms,50.00,20085720.00
2025-02-25T22:29:35+05:30,/item/last,2752536,5195456,11882496,1,533µs,100.00,20085636.00
2025-02-25T22:29:35+05:30,/item/last,2764408,5207328,11882496,1,0s,0.00,20085528.00
2025-02-25T22:29:35+05:30,/item/last,2776168,5219088,11882496,1,0s,0.00,20085388.00
2025-02-25T22:29:35+05:30,/item/last,2788024,5230944,11882496,1,45.8µs,100.00,20085276.00
2025-02-25T22:29:35+05:30,/item/last,2799896,5242816,11882496,1,650.6µs,25.00,20085068.00
2025-02-25T22:29:35+05:30,/item/last,2811768,5254688,11882496,1,0s,0.00,20084940.00
2025-02-25T22:29:35+05:30,/item/last,2823624,5266544,11882496,1,503.2µs,75.00,20084868.00
2025-02-25T22:29:35+05:30,/item/last,2835496,5278416,11882496,1,0s,25.00,20084796.00
2025-02-25T22:29:35+05:30,/item/last,2847368,5290288,11882496,1,0s,0.00,20084696.00
2025-02-25T22:29:35+05:30,/item/last,2859224,5302144,11882496,1,0s,25.00,20084612.00
2025-02-25T22:29:35+05:30,/item/last,2871096,5314016,11882496,1,568.8µs,0.00,20084404.00
2025-02-25T22:29:35+05:30,/item/last,2882952,5325872,11882496,1,682.5µs,50.00,20084308.00
2025-02-25T22:29:35+05:30,/item/last,2894824,5337744,11882496,1,0s,75.00,20084208.00
2025-02-25T22:29:35+05:30,/item/last,2906696,5349616,11882496,1,0s,0.00,20084132.00
2025-02-25T22:29:35+05:30,/item/last,2918552,5361472,11882496,1,517.8µs,12.50,20083980.00
2025-02-25T22:29:35+05:30,/item/last,2930424,5373344,11882496,1,0s,25.00,20083864.00
2025-02-25T22:29:35+05:30,/item/last,2942296,5385216,11882496,1,0s,0.00,20083752.00
2025-02-25T22:29:35+05:30,/item/last,2954152,5397072,11882496,1,0s,25.00,20083668.00
2025-02-25T22:29:35+05:30,/item/last,2966024,5408944,11882496,1,0s,0.00,20083524.00
2025-02-25T22:29:35+05:30,/item/last,2977880,5420800,11882496,1,240.4µs,100.00,20083464.00
2025-02-25T22:29:35+05:30,/item/last,2989752,5432672,11882496,1,0s,0.00,20083396.00
2025-02-25T22:29:35+05:30,/item/last,3001608,5444528,11882496,1,0s,50.00,20083320.00
2025-02-25T22:29:36+05:30,/item/last,3013480,5456400,11882496,1,0s,0.00,20083144.00
2025-02-25T22:29:36+05:30,/item/last,3025320,5468240,11882496,1,0s,100.00,20083116.00
2025-02-25T22:29:36+05:30,/item/last,3037192,5480112,11882496,1,0s,100.00,20083024.00
2025-02-25T22:29:36+05:30,/item/last,3049064,5491984,11882496,1,0s,0.00,20082952.00
2025-02-25T22:29:36+05:30,/item/last,3060920,5503840,11882496,1,0s,25.00,20082884.00
2025-02-25T22:29:36+05:30,/item/last,3077392,5520312,11882496,1,241.9µs,100.00,20082748.00
2025-02-25T22:29:36+05:30,/item/last,3084216,5527136,11882496,1,0s,0.00,20082748.00
2025-02-25T22:29:36+05:30,/item/last,3096584,5539504,11882496,1,0s,0.00,20082648.00
2025-02-25T22:29:36+05:30,/item/last,3108440,5551360,11882496,1,13.6µs,0.00,20082544.00
2025-02-25T22:29:36+05:30,/item/last,3120296,5563216,11882496,1,25.2µs,100.00,20082520.00
2025-02-25T22:29:36+05:30,/item/last,3132152,5575072,11882496,1,0s,0.00,20082432.00
2025-02-25T22:29:36+05:30,/item/last,3143912,5586832,11882496,1,0s,75.00,20082328.00
2025-02-25T22:29:36+05:30,/item/last,3155784,5598704,11882496,1,627.7µs,0.00,20082256.00
2025-02-25T22:29:36+05:30,/item/last,2966000,5611064,11948032,2,502.7µs,75.00,20082140.00
2025-02-25T22:29:36+05:30,/item/last,373792,5626120,11948032,2,0s,0.00,20081716.00
2025-02-25T22:29:36+05:30,/item/last,385648,5637976,11948032,2,0s,0.00,20081616.00
2025-02-25T22:29:36+05:30,/item/last,397504,5649832,11948032,2,0s,25.00,20081512.00
2025-02-25T22:29:36+05:30,/item/last,409376,5661704,11948032,2,715.3µs,0.00,20081408.00
2025-02-25T22:29:36+05:30,/item/last,421232,5673560,11948032,2,0s,25.00,20081020.00
2025-02-25T22:29:36+05:30,/item/last,433104,5685432,11948032,2,503.2µs,100.00,20080212.00
2025-02-25T22:29:36+05:30,/item/last,445328,5697656,11948032,2,0s,0.00,20080148.00
2025-02-25T22:29:36+05:30,/item/last,457712,5710040,11948032,2,623.5µs,0.00,20079444.00
2025-02-25T22:29:36+05:30,/item/last,469568,5721896,11948032,2,0s,0.00,20079076.00
2025-02-25T22:29:36+05:30,/item/last,481424,5733752,11948032,2,504.8µs,75.00,20079036.00
